data,novos_casos,novas_mortes
2021-01-20,0,0
2021-03-27,0,1
2020-01-22,,
2020-09-25,0,0
2020-11-14,0,0
2021-02-02,0,0
2021-05-13,2,0
2021-01-13,4,0
2021-02-02,10,1
2021-12-30,0,0
2020-08-02,1,0
2020-11-20,1,0
2020-10-15,0,0
2020-06-30,2,0
2020-09-12,0,0
2020-07-22,41,0
2020-08-10,0,0
2021-04-13,4,0
2020-09-02,1,0
2021-12-28,0,0
2021-10-25,0,0
2021-10-17,0,0
2021-03-23,0,0
2021-10-16,1,0
2021-10-16,0,0
2020-02-08,,
2021-10-29,1,0
2020-09-24,0,0
2020-04-04,0,0
2020-09-01,2,0
2021-02-03,1,0
2021-05-26,0,0
2020-02-28,,
2020-01-26,,
2020-03-19,0,
2021-11-10,1,0
2020-01-22,,
2020-01-07,,
2020-07-13,2,0
2020-11-21,0,0
2020-09-27,0,0
2020-03-11,,
2021-11-03,0,0
2021-03-16,47,0
2021-05-10,0,0
2021-09-05,0,0
2021-12-25,0,0
2021-03-23,19,2
2021-03-26,0,0
2021-05-14,1,0
2020-11-13,1,0
2020-12-02,0,0
2020-06-12,45,2
2021-06-10,,
2021-05-24,55,0
2021-11-23,80,5
2021-08-05,0,0
2020-04-28,0,0
2021-06-08,14,0
2021-02-18,0,0
2020-10-30,0,0
2021-01-19,2,1
2021-10-02,0,0
2020-06-23,0,0
2021-10-15,0,0
2021-08-25,1,0
2020-03-21,,
2021-07-19,1,0
2020-03-14,,
2021-12-28,0,0
2020-01-29,,
2020-09-28,0,0
2020-01-16,,
2020-10-14,0,0
2021-09-17,0,0
2021-10-26,0,0
2021-07-06,0,0
2020-08-28,4,0
2020-08-24,1,0
2021-06-07,0,0
2021-05-15,0,0
2021-11-25,0,0
2021-03-25,0,0
2021-04-08,7,0
2020-02-05,,
2020-12-03,45,0
2020-02-17,,
2021-02-21,0,0
2020-09-29,0,0
2021-10-01,1,0
2020-04-26,2,0
2020-05-01,23,0
2020-09-07,0,0
2020-02-28,,
2020-07-24,2,0
2020-07-15,0,0
2020-01-28,,
2020-10-03,8,0
2021-03-06,46,0
2020-08-07,13,3
2021-08-26,0,0
2021-11-06,7,0
2020-11-21,0,0
2020-07-30,0,0
2020-01-09,,
2020-10-21,28,0
2021-06-22,1,0
2021-10-20,0,0
2020-04-02,0,0
2021-05-08,7,1
2021-08-11,1,0
2021-09-11,9,0
2020-01-28,,
2020-02-04,,
2020-04-05,0,0
2020-01-03,,
2021-10-07,0,0
2020-06-23,267,7
2021-11-19,0,0
2021-03-08,1,0
2020-12-21,1827,10
2020-11-10,2,0
2020-06-17,0,0
2021-12-02,0,0
2021-12-03,1,2
2021-06-20,0,0
2021-06-26,0,0
2021-07-04,5,0
2021-12-06,0,0
2021-01-21,0,0
2021-12-22,0,0
2021-02-27,0,0
2020-02-06,,
2021-10-21,1,0
2020-02-26,,
2021-02-20,7,0
2020-03-10,,
2020-04-13,0,0
2021-03-04,0,0
2021-12-19,0,0
2021-03-31,73,0
2020-08-04,0,0
2021-11-19,0,0
2020-11-02,3,0
2020-09-23,4,0
2021-05-06,7,1
2021-12-25,0,0
2021-10-20,0,0
2021-10-17,0,0
2021-07-07,10,0
2021-01-20,338,7
2021-11-12,4,0
2020-08-29,1,1
2021-01-31,0,0
2020-09-15,48,1
2020-12-03,0,0
2021-08-26,0,0
2021-09-15,0,0
2020-06-23,0,0
2020-03-30,0,0
2020-03-28,0,0
2021-03-06,0,0
2021-05-06,0,0
2021-04-01,11,0
2020-08-28,7,0
2021-02-17,1,0
2021-08-04,7,0
2021-12-01,5,0
2020-11-03,0,0
2020-04-02,0,0
2020-08-13,0,0
2021-12-05,0,0
2020-11-23,9,0
2020-03-02,,
2021-12-18,0,0
2021-07-10,5,0
2020-03-25,,
2021-12-19,0,0
2021-07-27,1,0
2021-07-16,3,0
2020-11-08,1,0
2020-05-17,1,0
2021-10-18,0,0
2021-11-25,0,0
2021-06-08,0,0
2020-11-28,29,0
2020-03-04,,
2021-12-27,6,0
2021-03-27,16,1
2020-07-03,0,0
2021-07-01,1,0
2020-09-16,2,0
2021-05-24,31,0
2021-08-10,2,1
2021-04-27,0,2
2020-08-21,0,0
2020-02-05,,
2020-05-22,8,0
2020-12-30,17,0
2021-09-15,1,0
2021-08-21,0,0
2020-10-02,0,0
2021-09-24,0,0
2020-01-10,,
2021-10-04,0,0
2021-07-19,0,0
2020-12-23,0,0
2021-03-27,3,1
2021-12-16,0,0
2020-11-14,0,0
2020-09-10,31,2
2020-05-09,0,0
2020-05-07,0,0
2021-05-16,0,0
2020-04-18,0,0
2021-10-29,5,0
2020-08-16,0,0
2021-05-29,0,0
2021-02-09,0,0
2021-11-01,0,0
2021-12-28,0,0
2020-10-17,0,0
2020-07-07,50,0
2021-03-26,2,0
2021-04-04,0,0
2020-09-14,0,0
2021-05-29,1677,22
2020-03-23,,
2020-08-17,3,0
2021-05-02,1,0
2020-03-28,0,0
2020-09-17,0,0
2020-06-01,0,0
2020-01-28,,
2020-08-04,5,0
2020-10-10,3,0
2021-08-23,0,0
2021-09-16,0,0
2021-10-06,0,0
2021-12-31,0,0
2020-12-19,0,0
2020-10-07,3,1
2020-03-10,,
2020-02-28,,
2020-04-18,0,-1
2020-11-06,0,0
2020-07-22,0,0
2020-09-10,0,0
2021-04-10,0,0
2021-01-15,5,0
2021-12-06,0,0
2021-01-11,0,0
2020-04-28,0,0
2021-10-01,0,0
2020-01-17,,
2021-06-10,2,0
2020-04-15,1,0
2021-05-24,64,0
2021-07-04,0,0
2021-08-08,0,0
2021-08-30,30,0
2021-07-18,2,0
2021-05-21,1,0
2020-01-28,,
2020-07-02,0,0
2020-10-23,0,0
2020-04-13,0,0
2021-02-24,1,0
2021-08-01,0,0
2020-09-23,0,0
2020-09-21,3,0
2020-07-17,1,0
2020-03-09,,
2020-04-08,1,0
2021-02-13,0,0
2020-06-04,1,0
2021-07-03,3,0
2020-03-22,,
2021-11-08,0,0
2021-11-04,0,0
2021-07-17,7,1
2020-02-14,,
2021-01-09,0,0
2020-09-25,6,0
2021-08-10,0,0
2020-06-07,0,0
2021-10-13,0,0
2021-06-25,84,1
2020-04-03,0,0
2021-08-06,1,0
2020-02-13,,
2020-12-28,0,0
2021-01-09,74,0
2020-02-10,,
2021-01-10,50,0
2020-06-01,17,0
2021-02-10,8,0
2021-03-08,4,1
2021-07-05,0,0
2020-02-18,,
2020-05-18,2,0
2020-06-03,2,0
2021-05-08,0,0
2020-01-26,,
2021-06-03,17,0
2020-07-02,1,0
2021-02-17,0,0
2020-08-08,0,0
2020-04-23,0,0
2020-10-26,0,0
2021-03-07,8,0
2020-02-04,,
2021-06-16,14,0
2021-12-28,0,0
2020-05-07,0,0
2021-02-27,0,0
2021-08-21,1,0
2020-10-02,0,0
2020-03-21,,
2021-08-17,10,0
2021-09-03,-1,0
2020-06-20,1,0
2021-03-18,8,0
2021-11-19,0,0
2021-10-03,0,0
2021-02-16,0,0
2021-12-13,0,0
2021-05-21,22,0
2020-06-07,0,0
2021-11-17,1,0
2020-08-06,1,0
2021-01-11,0,0
2020-03-23,,
2020-03-21,,
2020-12-03,0,0
2021-07-30,3,0
2021-02-26,4,0
2020-04-19,0,0
2021-01-28,0,0
2021-05-01,4,0
2020-02-28,,
2021-12-12,0,0
2020-03-09,,
2021-07-09,2,0
2021-12-30,0,0
2020-11-08,0,0
2021-05-20,33,0
2021-04-18,11,0
2021-12-11,1,0
2020-01-15,,
2020-03-12,,
2020-09-20,1,0
2020-01-11,,
2020-02-23,,
2021-09-20,0,0
2020-06-06,0,0
2021-05-27,2,0
2020-08-05,6,0
2021-09-25,0,0
2020-04-12,0,0
2020-06-25,0,0
2021-09-07,0,0
2020-06-03,0,0
2021-11-05,6,0
2021-10-03,0,0
2020-07-20,0,0
2020-11-06,1,0
2021-10-10,0,0
2020-05-12,0,0
2020-02-20,,
2020-07-27,0,0
2020-12-13,1,0
2021-10-11,1,0
2020-07-15,0,0
2021-09-29,2,0
2020-08-18,111,1
2021-01-09,0,0
2021-03-26,0,0
2021-05-04,0,0
2020-02-07,,
2020-03-09,,
2020-11-25,0,0
2021-10-19,7,1
2020-08-13,18,4
2020-02-11,,
2020-08-01,6,0
2021-07-30,0,0
2020-09-05,0,0
2020-02-02,,
2020-12-27,1,0
2021-05-18,7,0
2021-07-31,0,0
2021-02-01,1,0
2021-09-01,6,4
2021-07-26,10,1
2020-04-22,0,0
2020-07-24,1,0
2021-10-12,0,0
2020-11-29,9,0
2021-11-25,0,0
2021-09-07,0,0
2021-10-17,2,0
2020-01-24,,
2021-07-06,0,0
2020-10-28,0,0
2021-03-13,0,0
2021-05-26,15,0
2020-01-20,,
2020-12-05,0,0
2021-05-21,1,0
2021-09-19,0,0
2020-06-01,0,0
2020-04-26,3,0
2020-05-14,0,0
2020-11-24,0,0
2021-08-19,0,0
2020-03-09,,
2020-06-14,0,0
2020-01-27,,
2020-07-12,0,0
2020-08-10,82,0
2021-01-09,2,0
2020-02-19,0,
2020-09-29,10,0
2021-12-03,0,0
2021-09-23,2,0
2020-07-07,19,0
2020-08-01,63,9
2020-07-17,1,0
2021-07-13,0,0
2021-05-18,1,0
2020-07-26,0,0
2021-04-30,3,0
2021-03-17,0,0
2020-03-01,,
2021-07-09,8,0
2020-07-20,0,0
2020-11-16,4,0
2020-11-02,0,0
2020-08-16,0,0
2021-04-01,3,0
2021-10-30,0,0
2020-02-13,,
2020-04-01,0,0
2020-07-03,0,1
2020-02-26,,
2021-07-13,55,1
2021-03-12,2,0
2021-04-23,0,0
2020-07-10,0,0
2020-04-17,0,0
2020-02-15,,
2021-02-13,5,0
2021-07-07,2,0
2021-03-11,46,3
2021-04-03,0,0
2020-07-17,0,0
2021-04-26,0,0
2021-01-17,0,0
2020-08-11,-1,0
2021-08-24,0,0
2021-07-27,0,0
2021-11-23,0,0
2020-01-22,,
2021-04-27,3,0
2021-05-09,7,0
2020-11-24,0,0
2021-04-28,2,1
2020-05-28,0,0
2020-11-14,5,0
2020-07-21,3,0
2020-02-06,,
2021-04-15,0,0
2020-03-13,,
2020-08-20,10,0
2021-05-29,0,0
2021-06-21,14,2
2021-06-11,1,1
2020-10-30,-1,1
2021-08-10,0,0
2021-11-25,0,0
2021-01-06,0,0
2020-12-07,0,0
2020-05-26,3,0
2021-02-28,1,0
2020-05-20,2,0
2021-04-26,0,0
2020-08-12,-1,0
2021-07-25,0,0
2020-04-10,0,0
2020-03-15,,
2020-04-22,0,0
2021-04-20,17,2
2020-11-11,0,0
2020-04-28,0,0
2020-09-20,0,0
2021-11-24,0,0
2021-08-29,0,0
2020-09-08,0,0
2020-12-31,1,0
2021-08-16,0,0
2021-09-26,0,0
2021-07-20,0,0
2020-08-29,1,0
2020-05-24,0,0
2020-01-24,,
2020-12-12,214,3
2020-04-23,1,0
2021-12-17,0,0
2020-01-27,,
2020-04-06,0,0
2021-09-04,8,0
2020-01-18,,
2020-05-24,0,0
2020-12-05,2,0
2021-08-07,1,0
2020-06-24,0,0
2020-04-28,0,0
2020-10-13,7,0
2021-05-03,0,0
2020-09-01,1,0
2020-03-14,,
2021-04-06,2,0
2020-12-10,1,0
2021-01-15,0,-1
2020-04-29,1,0
2021-12-23,0,0
2021-02-06,0,0
2021-02-16,3,0
2020-06-19,3,0
2021-05-14,1,0
2020-04-04,12,0
2020-07-26,0,0
2020-10-07,0,0
2021-09-22,1,1
2020-01-31,0,
2021-02-26,8,0
2020-04-06,0,0
2020-02-10,,
2021-03-27,7,0
2020-08-20,0,0
2020-10-05,0,0
2020-06-08,0,0
2020-09-11,21,0
2021-06-11,5,0
2020-01-23,,
2020-06-09,1,0
2021-05-21,3,0
2020-08-02,1,0
2020-01-04,,
2021-06-17,2,0
2020-05-15,7,0
2021-06-19,2900,139
2020-06-06,3,0
2021-06-02,15,0
2020-09-08,0,0
2020-10-24,0,0
2021-10-30,0,0
2021-11-19,0,0
2021-09-14,2,0
2021-02-06,0,0
2021-11-06,1,0
2020-01-17,,
2020-12-21,0,0
2020-01-17,,
2020-03-07,,
2021-10-24,0,0
2020-09-02,4,0
2021-06-28,0,0
2021-09-18,23,1
2021-02-10,56,0
2021-11-09,0,0
2021-12-30,0,0
2021-01-08,10,0
2021-03-03,2,0
2021-05-24,0,1
2020-02-01,,
2021-11-17,0,0
2021-01-13,3,0
2020-04-13,0,0
2020-11-07,0,0
2020-12-30,0,0
2020-03-22,,
2020-03-15,,
2021-05-19,0,0
2021-09-22,0,0
2020-12-14,0,0
2020-12-31,37,0
2021-07-07,0,0
2020-12-15,1,0
2020-11-03,1,0
2021-09-07,0,0
2020-02-16,,
2020-06-27,0,0
2021-07-05,0,0
2021-05-08,4,0
2020-01-28,,
2020-10-08,1,0
2021-07-27,36,0
2021-08-25,0,0
2020-10-17,3,0
2020-10-03,2,0
2021-10-03,0,0
2021-05-22,2,0
2021-11-21,0,0
2020-10-23,0,0
2021-09-04,0,0
2020-12-10,0,0
2020-04-14,0,0
2021-08-09,3,0
2020-04-14,0,0
2021-02-18,66,1
2020-01-02,,
2020-08-27,1,0
2020-11-08,0,0
2021-10-31,0,0
2020-09-03,2,0
2020-12-23,0,0
2020-11-11,0,0
2021-10-27,0,0
2020-06-15,0,0
2021-06-19,2,0
2021-04-08,1,0
2021-10-19,0,0
2020-10-17,0,0
2021-11-01,0,0
2021-03-07,0,0
2020-01-25,,
2021-09-25,4,0
2021-04-26,1,0
2021-04-03,0,0
2020-03-16,,
2021-12-20,0,0
2021-06-10,-1,0
2020-07-07,3,0
2021-09-13,0,0
2020-08-14,0,0
2020-04-12,0,0
2021-09-04,4,0
2020-06-18,0,0
2021-05-11,14,0
2021-11-17,0,0
2021-01-22,4,0
2020-02-10,,
2020-05-12,0,0
2021-10-26,0,0
2020-07-03,2,0
2020-01-02,0,
2021-09-07,0,0
2020-02-25,,
2021-02-25,6,0
2020-02-25,,
2020-04-27,2,0
2021-09-10,-1,0
2020-11-08,0,0
2020-02-03,,
2020-02-23,,
2021-06-18,1,0
2020-08-28,2,0
2020-03-17,,
2021-05-17,0,0
2020-02-28,,
2020-12-14,0,0
2021-12-10,0,0
2020-02-26,,
2021-04-08,3,0
2021-06-29,-1,0
2021-02-12,0,0
2020-10-11,0,0
2020-07-31,1,0
2020-05-11,0,0
2021-09-15,1,0
2020-09-19,0,0
2020-05-10,0,0
2021-10-04,0,0
2021-01-24,0,0
2020-09-16,0,0
2020-09-30,0,0
2020-05-26,0,0
2021-04-06,0,0
2021-09-09,1,0
2021-09-12,0,0
2021-12-15,0,0
2021-05-31,0,0
2020-08-06,0,0
2021-12-01,0,0
2020-08-10,0,0
2020-03-12,,
2020-07-23,1,0
2021-10-06,3,0
2020-05-05,0,0
2020-03-09,,
2020-10-18,2,0
2020-12-27,0,0
2021-05-23,0,0
2021-06-12,6,1
2021-09-21,1,0
2020-04-27,0,0
2021-12-23,0,0
2021-07-12,0,0
2021-10-31,0,0
2020-05-30,0,0
2020-01-19,,
2021-05-23,61,2
2021-03-12,0,0
2020-07-24,0,0
2021-11-21,0,0
2020-06-03,0,0
2020-01-01,0,
2020-10-01,1,0
2020-06-05,0,0
2020-08-09,0,0
2021-07-22,3,0
2020-10-01,0,0
2021-05-15,0,0
2021-02-24,0,1
2021-01-31,6,0
2020-08-04,5,0
2021-02-02,12,0
2020-07-11,3,0
2021-02-01,1,0
2021-11-16,0,0
2021-07-17,1,0
2020-09-27,3,0
2021-03-26,14,1
2020-07-21,0,0
2021-09-06,0,0
2021-05-03,-1,0
2021-09-19,0,0
2021-07-16,2,0
2020-05-26,0,0
2020-10-02,0,0
2020-03-07,,
2020-11-13,0,0
2020-09-02,11,1
2021-10-20,0,0
2020-11-29,0,0
2020-03-31,0,0
2020-05-19,0,0
2020-12-23,15,0
2021-12-21,0,0
2020-11-21,0,0
2021-08-06,-3,0
2020-09-30,1,0
2020-11-14,0,0
2020-02-25,,
2021-12-17,0,0
2020-10-26,0,0
2021-08-28,1,0
2020-09-19,0,0
2020-05-13,0,0
2020-09-16,402,
2021-07-07,1,0
2020-10-05,101,2
2021-12-27,0,0
2020-02-27,,
2021-05-07,5,0
2020-02-10,,
2020-06-11,0,0
2021-06-02,9,0
2020-10-26,0,0
2020-10-24,10,0
2020-01-31,,
2020-12-24,1,0
2020-07-29,0,0
2020-06-05,1,0
2021-01-07,7,0
2021-07-15,6,0
2020-08-01,3,0
2020-05-07,0,0
2021-05-27,8,0
2021-05-23,16,0
2021-01-05,148,0
2021-06-30,0,0
2021-11-07,0,0
2021-01-31,0,0
2021-02-12,4,0
2021-12-19,0,0
2021-01-20,0,0
2020-05-24,0,0
2021-05-25,28,2
2021-05-10,0,0
2020-02-04,,
2020-09-05,0,0
2020-11-25,17,0
2020-07-24,0,0
2020-09-28,0,0
2020-05-30,1,0
2021-12-08,0,0
2020-01-24,,
2021-10-02,0,0
2021-05-18,2,-1
2020-06-28,0,0
2021-08-10,0,0
2020-01-22,,
2020-03-21,,
2021-11-02,0,0
2020-12-11,0,0
2021-08-09,-1,0
2020-07-18,0,0
2021-04-10,12,0
2020-06-14,0,0
2020-06-28,0,0
2020-03-21,,
2020-02-24,,
2021-01-01,0,0
2021-11-29,0,0
2020-02-18,,
2021-09-18,0,0
2020-08-07,3,0
2021-05-16,0,0
2021-08-07,0,0
2021-11-26,3,0
2020-06-10,0,0
2021-02-15,0,0
2021-06-29,2,0
2020-07-11,1,0
2020-05-30,0,0
2021-02-07,13,0
2020-03-18,,
2020-12-13,0,0
2021-05-10,1,0
2021-11-03,0,0
2020-04-22,0,0
2020-01-02,,
2020-04-10,0,0
2021-01-13,5,0
2021-10-16,4,0
2020-10-07,2,0
2020-07-15,24,0
2020-03-27,0,0
2020-02-10,,
2020-05-27,5,0
2020-05-26,0,0
2021-07-22,0,0
2020-10-28,0,0
2020-10-22,1,0
2020-04-24,0,0
2020-12-27,0,0
2020-11-21,0,0
2020-02-23,,
2021-01-20,0,0
2021-10-23,0,0
2020-10-05,0,0
2021-06-21,0,0
2020-11-07,1,0
2021-10-04,0,0
2021-03-08,0,0
2020-05-09,0,0
2020-11-27,13,0
2020-01-18,,
2020-02-03,,
2021-04-09,1,0
2020-03-04,,
2020-06-17,0,0
2020-03-06,,
2020-08-22,0,0
2021-06-09,4,0
2021-02-07,1,0
2021-12-20,0,0
2020-05-27,0,0
2020-12-18,3,0
2021-08-31,0,0
2020-09-25,0,0
2020-01-25,,
2021-03-26,4,0
2021-10-23,3,0
2021-07-14,19,0
2020-08-23,14,0
2020-11-17,0,0
2021-01-30,0,0
2020-05-21,2,0
2021-09-02,-2,0
2021-03-28,5,0
2020-08-15,0,0
2021-08-11,0,0
2021-08-19,24,0
2021-10-03,3,0
2021-12-12,0,0
2021-01-21,2,0
2021-02-10,0,1
2021-05-20,10,0
2020-01-03,,
2020-05-23,0,0
2021-08-30,0,0
2021-10-03,0,0
2020-02-11,,
2020-09-28,0,0
2021-12-05,0,0
2021-08-09,0,0
2021-08-10,4,0
2020-01-25,,
2020-08-19,1,0
2021-02-05,1,0
2021-04-03,8,0
2020-09-12,0,0
2021-03-14,0,0
2020-11-02,0,0
2021-08-15,0,0
2020-08-14,0,0
2021-09-14,0,0
2021-07-20,1,0
2021-05-18,0,0
2020-09-26,0,0
2020-04-20,1,0
2020-10-05,0,0
2021-06-06,0,0
2020-07-07,10,0
2020-08-10,0,0
2021-07-12,0,0
2020-10-17,1,0
2020-08-06,0,0
2021-01-17,1,0
2021-09-11,2,1
2021-02-26,1,0
2021-04-27,1,0
2020-12-25,1,0
2021-11-30,0,0
2021-09-16,0,0
2020-03-06,,
2020-11-18,0,0
2020-11-24,2,0
2020-10-31,0,0
2020-03-05,,
2020-01-18,,
2021-04-27,7,1
2020-12-18,0,0
2021-04-22,1,0
2021-02-21,0,0
2020-08-13,15,0
2021-06-04,0,0
2021-03-12,2,0
2021-06-02,52,1
2020-06-24,0,0
2021-11-06,0,0
2020-09-11,0,0
2020-06-21,0,0
2021-07-16,28,1
2021-02-13,43,-1
2021-03-09,0,0
2020-10-31,0,0
2020-11-20,1,0
2020-06-20,1,0
2020-04-18,0,0
2020-02-17,,
2020-01-02,,
2021-06-25,1,0
2020-10-25,0,0
2020-02-08,,
2020-04-16,0,0
2020-08-12,2,0
2021-05-27,2,0
2020-08-30,1,0
2021-05-20,43,1
2021-04-26,0,0
2020-06-16,0,0
2020-08-07,0,0
2021-11-27,1,0
2021-04-17,0,0
2020-10-14,0,0
2020-08-06,13,0
2021-05-16,0,0
2020-01-25,,
2021-07-12,0,0
2020-02-22,,
2021-04-01,1,0
2020-01-25,,
2020-01-29,,
2021-02-07,0,0
2021-09-04,0,0
2020-01-14,,
2021-12-24,10,1
2021-07-25,2,0
2021-09-15,0,0
2021-11-03,3,0
2020-02-13,,
2021-10-14,286,15
2021-02-17,0,0
2021-12-13,0,0
2021-02-17,1,0
2021-02-06,11,0
2020-10-13,0,0
2020-12-23,10,0
2021-12-26,1,0
2021-09-18,2,0
2021-04-15,10,0
2020-11-25,0,0
2020-04-30,0,0
2020-10-13,0,0
2021-06-02,3,0
2021-02-22,3,0
2020-12-18,15,0
2021-07-17,2,0
2020-02-13,,
2020-07-05,2,0
2020-01-18,,
2020-10-31,-1,0
2021-08-17,7,0
2020-02-12,,
2020-05-04,0,0
2021-04-05,0,0
2021-01-30,5,0
2020-11-23,0,0
2020-11-10,1,0
2020-12-27,0,0
2021-05-17,0,0
2021-09-16,0,0
2021-05-31,3,0
2021-04-19,0,0
2020-10-14,0,0
2020-03-31,0,0
2021-12-16,0,0
2020-02-26,,
2020-07-12,0,0
2021-01-13,0,0
2021-05-30,1,1
2021-04-12,1,0
2021-04-21,7,0
2020-10-25,1,0
2021-01-05,2,0
2021-01-13,49,0
2021-02-11,25,0
2021-01-23,0,0
2021-08-05,111,1
2021-02-21,0,0
2020-09-26,3,0
2020-12-27,0,0
2021-04-22,0,0
2021-12-10,3,0
2021-11-11,0,0
2020-05-26,0,0
2020-07-02,1,0
2020-02-27,,
2020-01-12,,
2020-02-04,,
2021-06-07,0,0
2020-06-17,1,1
2020-04-16,0,0
2021-03-04,1,0
2020-05-12,2,0
2020-02-28,,
2021-12-02,0,0
2021-03-02,30,0
2020-04-01,0,0
2020-01-12,,
2020-05-31,0,0
2020-10-04,0,0
2021-04-15,1,1
2021-07-23,0,0
2021-08-30,0,0
2020-11-21,0,0
2020-11-08,0,0
2021-05-06,1,0
2020-01-04,,
2020-10-31,0,0
2021-02-05,15,0
2020-11-19,3,0
2021-09-14,0,0
2020-12-29,0,0
2021-10-29,2,0
2020-12-29,0,0
2021-10-25,0,0
2021-10-20,0,0
2021-08-25,0,0
2020-09-18,12,1
2021-06-11,5,0
2021-04-29,0,0
2021-05-27,1,0
2021-10-27,1,0
2020-02-24,,
2020-08-27,1,0
2021-09-03,0,0
2020-12-28,3,0
2021-08-12,0,0
2021-03-28,0,0
2021-10-21,1625,89
2020-03-10,,
2020-03-06,,
2021-03-30,27,0
2021-07-15,0,0
2021-12-09,0,0
2020-09-20,0,0
2021-07-17,2,0
2020-03-27,0,0
2020-01-29,,
2020-10-15,1,1
2020-09-22,5,0
2020-01-17,,
2020-01-24,,
2020-01-04,,
2021-10-18,19,2
2020-03-05,,
2021-08-08,15,0
2021-08-28,18,0
2020-10-20,1,0
2021-05-31,0,1
2021-09-24,0,0
2021-06-03,0,0
2021-12-03,0,0
2021-01-27,16,0
2021-02-20,3,0
2020-11-05,0,0
2021-04-06,13,2
2020-11-11,0,0
2020-12-18,3,0
2021-02-04,12,0
2021-10-18,0,0
2021-01-01,0,0
2020-12-16,0,0
2020-03-12,,
2021-06-01,4,0
2020-11-24,0,0
2021-09-15,0,0
2021-10-27,0,0
2020-01-04,52,
2021-12-27,0,0
2020-08-02,0,0
2020-01-08,,
2020-08-21,0,0
2020-02-24,,
2020-06-06,1,0
2021-10-25,0,0
2021-02-25,2,0
2020-01-13,,
2021-02-10,35,1
2021-07-28,0,0
2021-08-19,3,0
2021-01-19,47,0
2020-03-18,,
2020-09-01,8,0
2020-09-13,0,0
2020-03-11,,
2021-04-28,217,4
2020-01-23,,
2020-05-10,0,0
2021-12-03,0,0
2020-09-28,1,0
2021-11-09,0,0
2021-03-10,5,0
2020-02-10,,
2020-04-14,0,0
2021-11-02,0,0
2021-08-01,0,0
2021-07-15,2,0
2021-12-17,0,0
2020-01-21,,
2021-02-17,1,0
2021-07-16,8,0
2021-04-07,0,0
2020-06-26,9,0
2021-08-01,4,0
2021-08-23,0,0
2020-11-14,0,0
2020-12-20,0,0
2020-01-16,,
2021-07-16,6,0
2021-02-19,0,0
2021-06-21,0,0
2020-11-06,0,0
2021-01-24,0,0
2021-03-05,2,1
2020-02-19,,
2021-11-04,0,0
2020-03-28,0,0
2020-06-05,1,0
2020-11-09,0,0
2021-01-17,0,0
2020-09-29,6,0
2021-10-12,0,0
2021-02-26,0,0
2021-02-01,0,0
2020-06-25,0,0
2021-03-11,22,1
2020-07-18,0,0
2021-09-21,462,14
2021-02-10,0,0
2021-06-08,3,1
2020-02-11,,
2020-12-24,19,1
2021-12-24,0,0
2021-06-18,0,0
2021-05-16,1,0
2021-09-03,0,0
2021-07-29,1,0
2020-01-16,,
2020-11-24,0,0
2020-03-28,0,0
2020-01-26,1,
2020-04-16,0,0
2020-11-21,4,0
2021-07-22,0,0
2021-05-30,2,0
2021-10-15,12,0
2021-01-01,1,0
2020-08-13,0,0
2021-06-30,0,0
2020-09-22,27,0
2021-09-29,12,0
2021-04-30,1,0
2021-01-03,0,0
2020-09-24,2,0
2021-09-28,0,0
2020-07-31,0,0
2021-01-17,0,0
2021-01-09,24,0
2021-06-06,0,0
2020-04-26,0,0
2020-05-15,0,0
2020-01-12,,
2021-04-29,8,0
2020-11-28,-2,0
2021-06-03,9,0
2020-04-12,0,0
2021-12-31,0,0
2020-09-02,0,1
2021-03-20,9,0
2020-10-23,-2,0
2021-07-04,3,0
2020-04-21,0,0
2021-02-23,1,0
2020-11-18,0,0
2021-09-17,2,0
2020-12-11,18,1
2020-03-25,,
2021-02-20,14,1
2021-01-27,0,0
2021-08-31,1,0
2021-12-09,0,0
2020-11-09,0,0
2020-10-20,1,0
2021-06-18,0,0
2020-02-28,,
2021-08-01,0,0
2021-10-07,5,0
2020-06-16,0,0
2020-02-25,,
2020-07-04,0,0
2021-01-05,72,0
2021-01-18,13,0
2020-03-05,,
2021-02-16,2,0
2021-08-18,9,0
2020-03-28,0,0
2021-02-05,0,0
2021-08-19,6,0
2020-07-06,0,0
2020-08-03,0,0
2021-01-06,0,0
2021-09-11,0,0
2020-01-07,,
2021-08-28,3,0
2021-09-07,0,0
2021-04-03,0,0
2020-09-20,1,1
2020-06-14,10,0
2020-02-19,,
2021-12-05,0,0
2021-09-26,0,0
2021-08-13,0,0
2021-10-28,0,0
2020-07-05,3,0
2020-01-11,,
2020-08-29,0,0
2021-05-22,0,0
2021-09-06,0,0
2021-11-15,0,0
2021-06-10,10,1
2021-05-15,3,0
2021-01-08,0,0
2021-04-22,5,0
2021-07-06,0,0
2021-12-29,2,0
2020-01-04,,
2020-11-11,0,0
2020-06-21,0,0
2021-04-20,13,0
2020-06-09,34,1
2021-11-11,0,0
2021-09-01,0,0
2020-04-01,0,0
2020-10-14,1,0
2021-11-14,3,0
2021-08-27,1,0
2020-02-17,,
2020-11-17,0,0
2021-08-10,1,0
2021-02-06,2,0
2020-11-12,0,0
2020-01-27,,
2020-08-16,0,0
2021-10-19,0,0
2020-06-10,0,0
2020-07-26,1,0
2021-08-17,2,0
2020-11-09,0,0
2021-11-30,0,0
2021-08-11,1,0
2020-09-20,0,0
2020-02-15,,
2020-10-19,0,0
2021-10-13,0,0
2020-07-31,0,0
